Customer id,Age,Gender,Location,Email Opened,Email Clicked,Product page visit,Discount offered,Purchased
9019,69,1,Auckland,1,0,0,1,1
9020,63,1,Perth,0,1,0,0,1
9021,26,1,Auckland,0,0,4,1,1
9022,69,0,Perth,0,1,1,1,0
9023,35,0,Melbourne,0,1,7,0,1
9024,18,1,Perth,0,1,2,1,1
9025,45,0,Perth,1,0,2,0,1
9026,58,0,Perth,1,1,9,1,0
9027,45,0,Melbourne,1,0,9,1,1
9028,37,1,Melbourne,0,0,7,1,1
9029,68,1,Sydney,1,0,0,0,1
9030,67,0,Perth,1,0,0,1,1
9031,34,1,Auckland,0,0,6,1,1
9032,29,0,Brisbane,1,0,0,0,0
9033,37,0,Sydney,0,0,6,1,1
9034,42,1,Perth,0,0,9,0,1
9035,30,1,Sydney,0,0,3,1,1
9036,51,1,Perth,1,1,7,1,1
9037,35,0,Perth,1,0,0,1,0
9038,29,1,Sydney,0,0,9,1,1
9039,31,0,Perth,0,1,8,1,0
9040,64,0,Perth,1,1,8,1,1
9041,51,0,Brisbane,1,0,5,1,1
9042,27,0,Auckland,1,0,1,0,0
9043,33,0,Melbourne,1,1,5,0,0
9044,44,1,Brisbane,1,0,9,1,0
9045,59,0,Melbourne,0,0,9,1,1
9046,32,0,Melbourne,1,0,7,1,1
9047,28,1,Auckland,1,0,8,0,1
9048,50,0,Brisbane,0,1,4,0,0
9049,50,1,Perth,0,0,8,0,1
9050,34,0,Auckland,0,0,4,0,1
9051,66,1,Perth,1,1,1,1,1
9052,33,1,Perth,0,1,2,0,1
9053,59,1,Perth,1,0,2,1,0
9054,58,1,Perth,0,0,3,1,0
9055,21,1,Brisbane,0,0,5,0,1
9056,58,0,Melbourne,0,1,8,1,1
9057,67,1,Melbourne,0,1,5,1,1
9058,18,1,Brisbane,1,0,6,1,1
9059,48,1,Melbourne,0,0,3,1,1
9060,16,0,Auckland,0,0,5,1,1
9061,19,1,Perth,1,1,0,0,0
9062,69,0,Perth,0,0,3,0,0
9063,24,0,Perth,1,1,7,1,1
9064,46,1,Sydney,0,1,8,1,1
9065,56,0,Auckland,1,1,2,0,1
9066,55,0,Sydney,0,1,2,1,0
9067,27,0,Brisbane,1,1,7,1,1
9068,53,0,Sydney,0,0,1,0,0
9069,19,0,Melbourne,1,1,0,1,0
9070,24,1,Melbourne,1,1,8,1,1
9071,24,0,Auckland,0,0,5,0,0
9072,52,0,Sydney,1,0,2,1,1
9073,41,0,Sydney,0,1,7,1,0
9074,65,0,Perth,1,1,0,1,0
9075,35,0,Auckland,1,0,3,0,0
9076,22,1,Perth,1,0,8,0,1
9077,15,0,Auckland,0,0,2,1,1
9078,42,0,Auckland,0,1,0,1,0
9079,63,0,Sydney,1,0,6,1,0
9080,53,1,Perth,0,0,6,1,0
9081,28,1,Brisbane,1,0,6,0,0
9082,35,1,Perth,0,0,7,1,0
9083,44,0,Brisbane,0,0,5,1,0
9084,35,0,Melbourne,0,1,9,0,1
9085,63,0,Auckland,0,0,6,0,1
9086,23,0,Perth,0,0,6,0,0
9087,31,0,Auckland,0,1,8,0,0
9088,19,0,Perth,0,0,6,0,1
9089,45,0,Melbourne,0,0,3,0,1
9090,66,0,Perth,0,0,2,1,1
9091,54,0,Melbourne,0,0,1,0,1
9092,52,0,Auckland,0,0,3,1,1
9093,57,0,Sydney,0,0,5,0,0
9094,33,1,Brisbane,0,0,1,0,0
9095,50,1,Auckland,0,0,4,0,1
9096,64,1,Sydney,1,0,2,1,0
9097,47,1,Auckland,1,0,8,1,0
9098,27,0,Auckland,1,1,6,0,1
9099,28,1,Perth,0,1,1,0,0
9100,47,1,Melbourne,1,1,1,0,1
9101,43,1,Melbourne,0,0,8,1,1
9102,57,1,Perth,1,1,9,0,1
9103,63,1,Perth,0,1,0,0,0
9104,50,0,Auckland,1,0,7,1,0
9105,58,1,Melbourne,0,1,5,1,0
9106,24,1,Auckland,1,0,3,0,1
9107,45,0,Sydney,1,0,5,0,1
9108,20,1,Sydney,1,1,6,1,1
9109,15,0,Perth,1,1,5,1,0
9110,21,0,Melbourne,1,1,5,1,1
9111,41,0,Sydney,0,1,1,0,1
9112,35,0,Melbourne,0,1,8,0,0
9113,42,1,Melbourne,1,1,4,1,1
9114,30,1,Brisbane,1,0,7,1,1
9115,60,0,Sydney,0,1,8,0,1
9116,37,1,Sydney,1,0,4,1,0
9117,66,0,Auckland,0,0,8,1,1
9118,34,1,Auckland,1,1,6,1,0
9119,52,1,Melbourne,1,1,6,0,0
9120,68,0,Perth,1,1,3,0,0
9121,39,1,Auckland,1,0,2,1,1
9122,42,0,Auckland,1,1,6,1,1
9123,19,0,Melbourne,0,0,2,0,0
9124,35,1,Sydney,1,0,7,0,1
9125,32,1,Auckland,1,1,7,1,1
9126,61,0,Perth,1,1,9,0,0
9127,20,0,Melbourne,0,1,0,1,1
9128,43,1,Sydney,1,1,8,1,1
9129,33,1,Brisbane,1,0,0,0,0
9130,47,1,Perth,1,0,3,0,1
9131,15,1,Sydney,1,1,0,0,1
9132,59,0,Melbourne,0,0,8,0,1
9133,17,1,Brisbane,1,0,2,1,1
9134,56,1,Perth,0,1,8,1,1
9135,35,0,Auckland,1,1,2,1,1
9136,49,1,Auckland,1,0,5,0,0
9137,55,0,Perth,0,0,9,1,1
9138,54,0,Auckland,1,1,5,0,1
9139,17,1,Melbourne,0,0,8,1,0
9140,39,1,Perth,0,1,7,0,1
9141,59,0,Perth,0,1,7,0,1
9142,52,0,Auckland,0,1,4,1,1
9143,59,1,Perth,1,1,0,1,1
9144,69,0,Brisbane,0,0,4,0,0
9145,34,0,Perth,1,1,7,0,0
9146,66,0,Auckland,1,0,3,1,0
9147,58,0,Auckland,1,0,2,1,0
9148,59,0,Auckland,0,0,1,0,0
9149,48,0,Auckland,0,0,9,1,1
9150,35,0,Melbourne,0,1,3,1,1
9151,69,1,Auckland,0,1,3,0,1
9152,62,0,Brisbane,0,0,1,0,1
9153,37,1,Perth,0,0,1,1,1
9154,20,0,Sydney,0,1,8,1,0
9155,65,1,Sydney,1,1,2,0,1
9156,67,0,Melbourne,1,1,7,0,1
9157,27,1,Sydney,1,1,7,0,0
9158,63,1,Auckland,1,1,8,1,0
9159,37,1,Sydney,0,0,6,1,1
9160,23,1,Brisbane,0,1,0,1,1
9161,31,0,Auckland,0,0,8,0,0
9162,16,0,Sydney,1,0,3,0,0
9163,33,0,Auckland,1,1,5,0,1
9164,33,0,Melbourne,1,1,7,0,1
9165,21,1,Brisbane,1,0,5,0,0
9166,68,0,Perth,1,0,5,0,0
9167,56,0,Auckland,1,1,5,1,1
9168,56,0,Brisbane,1,1,7,0,0
9169,34,0,Melbourne,0,0,2,1,0
9170,23,1,Melbourne,0,1,0,1,1
9171,31,0,Brisbane,1,1,9,1,1
9172,41,0,Sydney,1,0,0,0,1
9173,61,1,Brisbane,1,0,5,0,1
9174,16,1,Sydney,1,0,4,1,1
9175,50,0,Sydney,1,0,6,0,0
9176,33,1,Brisbane,0,0,3,1,1
9177,31,0,Melbourne,0,1,5,1,0
9178,19,0,Perth,1,1,5,1,0
9179,53,0,Perth,1,0,1,1,1
9180,32,0,Brisbane,1,1,0,0,0
9181,67,1,Auckland,0,1,0,1,0
9182,68,1,Brisbane,1,1,7,1,0
9183,21,1,Perth,0,1,5,1,1
9184,31,1,Brisbane,0,0,7,1,1
9185,53,0,Melbourne,0,0,2,0,1
9186,50,1,Perth,1,1,7,0,0
9187,54,1,Perth,0,1,4,0,0
9188,59,0,Perth,1,0,7,0,1
9189,18,0,Melbourne,1,0,0,1,1
9190,52,1,Perth,1,1,0,1,0
9191,39,0,Auckland,1,0,0,0,1
9192,19,0,Perth,1,1,5,1,1
9193,44,0,Brisbane,1,0,8,0,1
9194,26,1,Auckland,1,1,6,1,1
9195,18,1,Sydney,0,1,5,0,0
9196,38,1,Perth,1,0,9,1,1
9197,43,0,Sydney,1,1,4,0,1
9198,23,1,Sydney,1,0,3,0,1
9199,18,0,Melbourne,1,0,3,1,1
9200,65,1,Brisbane,1,0,4,0,0
9201,38,0,Brisbane,1,1,5,0,0
9202,28,0,Sydney,0,0,2,1,1
9203,19,1,Melbourne,0,1,0,1,0
9204,32,1,Auckland,1,1,0,0,1
9205,56,1,Perth,1,1,5,0,0
9206,33,1,Auckland,1,1,6,0,0
9207,26,0,Perth,1,0,5,0,1
9208,32,1,Sydney,1,0,2,1,1
9209,31,0,Melbourne,1,1,7,1,0
9210,44,0,Melbourne,0,1,0,0,1
9211,38,1,Brisbane,0,1,2,1,0
9212,25,0,Brisbane,0,0,8,1,0
9213,49,1,Auckland,0,0,4,0,0
9214,37,1,Brisbane,0,0,8,1,1
9215,31,1,Perth,0,1,0,0,1
9216,15,0,Melbourne,1,1,0,1,0
9217,29,1,Melbourne,0,0,4,1,0
9218,46,1,Sydney,1,1,8,1,0
9219,23,0,Sydney,1,0,3,1,1
9220,29,1,Auckland,0,0,2,1,1
9221,42,1,Sydney,1,1,2,0,0
9222,38,0,Perth,0,0,7,0,0
9223,49,1,Brisbane,0,1,9,0,0
9224,36,0,Brisbane,0,1,0,0,1
9225,41,0,Auckland,1,0,7,1,1
9226,33,0,Brisbane,1,1,9,0,0
9227,59,0,Melbourne,1,1,5,1,0
9228,26,0,Brisbane,0,1,0,1,0
9229,34,0,Sydney,0,0,2,0,0
9230,15,0,Melbourne,0,1,9,1,1
9231,35,0,Sydney,1,0,1,1,0
9232,63,0,Sydney,1,1,6,0,0
9233,59,1,Auckland,0,1,0,1,0
9234,15,1,Auckland,1,1,4,0,1
9235,24,1,Melbourne,0,1,7,0,0
9236,61,0,Brisbane,1,1,4,1,0
9237,46,0,Perth,0,1,8,1,1
9238,53,0,Brisbane,0,1,6,1,0
9239,36,1,Melbourne,0,1,7,1,0
9240,32,1,Perth,0,0,4,0,1
9241,62,1,Sydney,0,0,4,0,1
9242,60,0,Sydney,1,1,5,0,1
9243,46,0,Perth,1,1,5,1,0
9244,41,1,Sydney,1,1,6,1,1
9245,42,1,Brisbane,1,1,0,0,0
9246,32,0,Auckland,0,0,2,1,0
9247,53,1,Brisbane,1,0,0,0,1
9248,63,1,Sydney,1,0,6,0,1
9249,43,0,Auckland,1,1,2,0,0
9250,32,1,Brisbane,0,0,0,1,1
9251,58,0,Sydney,1,1,7,0,0
9252,22,0,Brisbane,0,0,8,0,0
9253,68,0,Sydney,0,0,6,0,1
9254,45,1,Melbourne,0,1,3,1,0
9255,48,0,Perth,1,1,5,1,0
9256,21,0,Sydney,0,1,1,0,1
9257,50,0,Brisbane,0,1,6,1,0
9258,32,1,Sydney,1,0,5,0,0
9259,52,1,Sydney,1,1,3,1,0
9260,23,1,Brisbane,0,0,2,1,0
9261,23,0,Brisbane,0,0,5,1,0
9262,60,1,Auckland,1,1,7,1,0
9263,22,1,Sydney,1,0,7,0,0
9264,65,1,Melbourne,0,0,7,1,0
9265,49,1,Perth,1,0,8,0,0
9266,32,0,Sydney,0,1,3,1,0
9267,19,0,Brisbane,0,0,7,0,1
9268,28,0,Auckland,0,1,8,1,0
9269,42,0,Sydney,1,0,0,1,1
9270,44,0,Melbourne,0,0,9,0,1
9271,18,0,Brisbane,1,1,2,1,1
9272,53,1,Melbourne,1,1,8,1,0
9273,34,1,Melbourne,0,0,3,0,1
9274,39,1,Perth,0,0,9,0,1
9275,42,1,Perth,1,0,2,0,0
9276,26,0,Sydney,0,1,6,1,0
9277,16,0,Perth,0,0,1,0,1
9278,57,1,Sydney,0,0,6,1,1
9279,28,1,Sydney,1,1,8,1,0
9280,36,0,Brisbane,0,1,6,0,1
9281,45,1,Brisbane,0,1,5,0,1
9282,37,1,Auckland,1,0,0,1,0
9283,62,1,Perth,0,1,2,1,0
9284,34,0,Auckland,1,1,3,0,0
9285,52,0,Melbourne,0,0,8,1,1
9286,69,0,Sydney,1,0,6,0,0
9287,18,1,Sydney,1,1,4,1,1
9288,29,0,Brisbane,0,0,6,0,0
9289,38,1,Melbourne,0,0,3,0,1
9290,39,1,Sydney,0,1,7,1,1
9291,15,0,Sydney,1,0,4,0,1
9292,21,0,Melbourne,0,0,5,0,0
9293,45,0,Melbourne,0,0,9,1,0
9294,26,0,Sydney,1,0,9,0,1
9295,56,0,Melbourne,1,1,6,0,0
9296,19,0,Perth,0,0,4,0,0
9297,58,0,Melbourne,0,0,4,1,0
9298,64,1,Auckland,0,0,4,0,0
9299,56,0,Auckland,1,1,8,0,1
9300,52,1,Sydney,1,0,0,1,1
9301,26,0,Sydney,0,0,3,1,1
9302,53,1,Brisbane,0,0,7,0,1
9303,32,1,Melbourne,1,1,3,1,1
9304,16,0,Auckland,1,0,4,1,0
9305,24,0,Brisbane,0,1,3,1,1
9306,29,0,Sydney,1,0,7,0,1
9307,44,1,Perth,0,1,4,0,0
9308,58,0,Melbourne,1,0,5,0,1
9309,31,0,Brisbane,0,0,8,0,1
9310,18,1,Perth,1,0,7,0,0
9311,21,1,Sydney,1,1,2,1,0
9312,55,1,Auckland,0,1,9,0,0
9313,45,1,Brisbane,0,0,0,0,0
9314,65,1,Brisbane,1,1,5,1,1
9315,69,1,Sydney,0,0,9,0,1
9316,53,1,Sydney,0,0,1,0,1
9317,69,1,Auckland,0,1,5,0,0
9318,48,0,Auckland,0,0,7,0,0
9319,20,0,Auckland,0,0,0,1,1
9320,64,1,Perth,1,0,3,1,1
9321,52,1,Perth,1,0,7,1,1
9322,59,1,Sydney,0,1,9,0,0
9323,65,1,Brisbane,1,0,0,1,0
9324,48,1,Perth,0,0,5,0,1
9325,58,0,Sydney,1,0,1,0,1
9326,29,1,Perth,1,0,1,0,0
9327,28,1,Auckland,1,0,1,1,0
9328,20,0,Sydney,0,1,4,0,1
9329,64,1,Auckland,1,1,2,1,0
9330,51,1,Melbourne,0,1,2,1,0
9331,64,0,Brisbane,1,0,6,0,1
9332,46,1,Auckland,0,0,2,1,0
9333,17,1,Brisbane,0,1,3,1,1
9334,17,1,Sydney,1,0,6,0,0
9335,36,0,Melbourne,0,0,1,0,0
9336,36,1,Brisbane,1,0,2,1,0
9337,24,1,Perth,1,0,7,1,1
9338,65,0,Sydney,1,0,9,1,0
9339,17,0,Melbourne,0,1,7,0,1
9340,26,1,Perth,0,0,2,0,1
9341,43,1,Perth,0,1,6,0,0
9342,62,1,Melbourne,0,0,2,0,0
9343,31,1,Auckland,0,0,4,0,0
9344,21,1,Melbourne,1,0,2,0,0
9345,27,1,Melbourne,1,1,4,0,1
9346,16,1,Melbourne,1,1,1,1,0
9347,18,0,Brisbane,0,1,9,1,1
9348,24,0,Auckland,1,1,2,1,1
9349,53,1,Sydney,1,1,8,0,1
9350,38,0,Perth,1,1,0,0,1
9351,31,1,Brisbane,0,0,3,1,0
9352,66,1,Auckland,0,0,1,1,1
9353,20,1,Melbourne,0,1,1,1,0
9354,33,1,Brisbane,0,0,8,1,0
9355,19,0,Brisbane,0,1,4,1,1
9356,46,1,Perth,0,1,7,1,1
9357,24,1,Sydney,0,0,4,1,1
9358,23,1,Auckland,0,1,4,1,1
9359,41,1,Auckland,1,0,6,0,0
9360,27,0,Auckland,1,0,0,0,0
9361,33,1,Melbourne,0,0,6,1,0
9362,35,0,Melbourne,1,0,3,1,1
9363,38,0,Brisbane,1,1,5,1,0
9364,52,1,Sydney,1,0,1,0,1
9365,18,1,Perth,1,0,1,1,0
9366,38,1,Perth,1,1,7,1,1
9367,49,0,Sydney,1,0,8,0,1
9368,17,0,Auckland,1,1,7,1,0
9369,18,1,Sydney,1,1,9,1,0
9370,51,1,Perth,1,0,4,0,1
9371,54,0,Melbourne,1,1,0,0,0
9372,62,1,Sydney,0,1,2,0,1
9373,68,0,Brisbane,0,0,1,0,0
9374,49,0,Melbourne,1,0,3,1,0
9375,45,0,Brisbane,1,0,8,1,1
9376,58,0,Brisbane,0,1,8,1,0
9377,39,1,Sydney,0,1,8,0,1
9378,54,1,Brisbane,0,1,8,1,1
9379,27,0,Auckland,0,1,2,1,1
9380,18,1,Sydney,0,1,2,1,1
9381,60,0,Perth,0,1,6,0,1
9382,28,1,Auckland,0,0,7,1,1
9383,27,0,Melbourne,1,1,5,0,1
9384,41,1,Sydney,0,0,1,1,1
9385,20,1,Perth,1,0,9,1,1
9386,31,0,Perth,0,1,9,1,1
9387,50,1,Sydney,1,1,4,0,1
9388,54,0,Auckland,0,0,7,1,1
9389,63,1,Perth,1,1,6,1,0
9390,49,0,Sydney,1,1,6,0,1
9391,31,1,Sydney,1,1,6,0,1
9392,55,1,Brisbane,1,1,6,0,1
9393,16,0,Sydney,0,1,3,0,1
9394,27,0,Perth,0,0,2,1,1
9395,66,1,Brisbane,0,0,2,1,1
9396,16,1,Perth,0,1,9,0,0
9397,66,0,Auckland,1,1,6,1,0
9398,42,0,Auckland,0,1,0,0,0
9399,57,0,Perth,0,0,1,1,1
9400,40,0,Melbourne,0,1,8,0,0
9401,36,1,Melbourne,1,1,2,0,0
9402,61,1,Melbourne,0,1,8,0,0
9403,57,1,Perth,0,0,3,1,0
9404,69,1,Sydney,0,1,6,0,0
9405,17,1,Brisbane,0,1,3,0,1
9406,49,1,Sydney,0,0,2,0,0
9407,26,0,Perth,0,0,3,0,1
9408,38,1,Sydney,0,1,3,0,1
9409,19,0,Auckland,1,0,5,0,0
9410,34,0,Brisbane,0,0,2,0,0
9411,53,0,Perth,1,1,7,0,0
9412,53,0,Brisbane,1,1,0,1,1
9413,27,1,Melbourne,1,0,6,0,1
9414,55,0,Melbourne,1,0,8,0,0
9415,67,0,Auckland,1,0,6,0,1
9416,59,1,Perth,1,0,7,1,1
9417,26,0,Melbourne,1,0,6,1,0
9418,27,0,Brisbane,0,0,0,0,0
9419,24,1,Brisbane,1,1,3,0,1
9420,47,0,Auckland,1,0,9,1,0
9421,54,1,Melbourne,1,0,7,0,0
9422,68,1,Sydney,1,1,5,0,0
9423,30,1,Melbourne,1,1,6,0,0
9424,59,1,Auckland,0,0,9,0,1
9425,49,1,Melbourne,0,1,4,0,1
9426,17,0,Perth,0,1,1,1,1
9427,19,1,Auckland,0,0,8,0,1
9428,40,1,Sydney,1,0,4,1,0
9429,25,1,Brisbane,0,0,2,0,1
9430,21,1,Melbourne,0,1,4,0,0
9431,67,1,Brisbane,0,1,8,0,0
9432,24,0,Auckland,1,1,8,1,1
9433,56,0,Brisbane,1,0,7,0,0
9434,66,1,Perth,0,1,4,0,1
9435,48,0,Auckland,0,0,1,1,1
9436,17,1,Auckland,0,0,6,1,1
9437,22,1,Melbourne,1,0,2,0,0
9438,45,1,Auckland,0,1,9,0,0
9439,25,0,Perth,1,1,6,1,1
9440,59,1,Melbourne,1,0,8,1,1
9441,21,1,Perth,1,0,9,0,0
9442,59,0,Sydney,0,0,7,0,0
9443,16,1,Melbourne,0,1,3,0,1
9444,20,0,Auckland,1,0,5,0,0
9445,55,0,Auckland,1,1,1,1,0
9446,46,1,Auckland,1,0,7,0,0
9447,34,0,Sydney,0,1,3,1,0
9448,48,1,Perth,0,0,4,1,0
9449,64,0,Auckland,1,0,8,1,1
9450,30,0,Brisbane,1,1,5,0,1
9451,39,0,Auckland,1,0,9,1,0
9452,26,1,Melbourne,0,1,7,1,1
9453,21,0,Melbourne,1,0,6,1,1
9454,53,1,Brisbane,1,0,9,0,0
9455,31,1,Sydney,1,1,2,1,1
9456,59,1,Melbourne,1,1,6,1,1
9457,25,0,Sydney,1,0,1,1,1
9458,20,0,Sydney,0,1,2,1,1
9459,37,1,Brisbane,1,1,1,1,1
9460,41,1,Melbourne,1,0,8,1,1
9461,60,1,Auckland,0,0,8,1,1
9462,20,1,Sydney,1,0,2,1,0
9463,52,1,Sydney,0,0,9,1,1
9464,16,1,Melbourne,0,1,7,1,0
9465,36,0,Melbourne,1,1,1,0,0
9466,34,1,Brisbane,1,1,1,0,0
9467,39,1,Perth,1,0,2,0,0
9468,29,1,Perth,0,0,7,1,1
9469,63,1,Perth,1,1,1,0,1
9470,43,0,Sydney,1,1,9,0,1
9471,22,0,Brisbane,1,1,8,0,1
9472,51,1,Perth,0,1,4,0,0
9473,63,1,Melbourne,1,0,2,1,1
9474,66,1,Sydney,0,1,7,0,0
9475,47,0,Sydney,0,1,9,0,1
9476,36,0,Melbourne,1,1,6,0,0
9477,64,0,Brisbane,0,0,1,1,1
9478,61,1,Brisbane,1,0,7,1,1
9479,19,0,Perth,0,0,2,1,0
9480,53,1,Melbourne,1,0,3,1,0
9481,32,1,Auckland,1,1,4,1,1
9482,52,1,Brisbane,1,0,0,1,1
9483,68,1,Perth,0,0,7,0,1
9484,67,1,Sydney,0,1,1,1,0
9485,51,0,Brisbane,0,1,5,1,0
9486,44,0,Auckland,1,0,4,0,0
9487,65,0,Sydney,0,1,9,0,1
9488,45,1,Sydney,0,1,8,1,1
9489,24,0,Melbourne,1,1,1,1,1
9490,29,1,Melbourne,1,1,0,1,1
9491,56,1,Brisbane,1,0,2,1,1
9492,62,1,Auckland,1,0,1,1,0
9493,58,0,Melbourne,1,1,3,0,1
9494,32,0,Perth,0,0,6,0,0
9495,37,0,Sydney,1,1,4,1,1
9496,47,0,Perth,1,1,3,1,1
9497,30,1,Sydney,0,0,0,1,1
9498,68,1,Perth,1,1,5,0,0
9499,52,1,Sydney,1,0,7,0,0
9500,49,1,Melbourne,0,0,8,0,0
9501,48,1,Perth,1,1,4,1,1
9502,42,0,Brisbane,0,1,8,1,0
9503,16,0,Brisbane,0,1,0,1,0
9504,44,1,Auckland,1,1,2,0,1
9505,27,1,Auckland,0,0,9,1,1
9506,55,1,Auckland,1,0,6,0,1
9507,30,1,Perth,1,0,5,0,0
9508,19,1,Sydney,0,0,8,0,0
9509,69,0,Auckland,0,1,4,0,0
9510,42,1,Melbourne,0,0,9,0,1
9511,67,0,Brisbane,0,0,6,0,0
9512,53,0,Brisbane,1,1,3,1,1
9513,59,1,Melbourne,0,0,9,1,0
9514,34,1,Brisbane,1,1,9,0,0
9515,38,0,Perth,1,0,6,0,0
9516,41,0,Melbourne,1,0,2,0,0
9517,44,0,Perth,1,1,1,0,1
9518,59,1,Brisbane,0,1,1,1,1
9519,41,0,Melbourne,0,1,0,1,0
9520,40,1,Melbourne,1,0,9,0,1
9521,21,0,Melbourne,0,1,1,0,0
9522,56,1,Brisbane,0,0,2,1,0
9523,61,1,Brisbane,0,1,4,1,1
9524,67,0,Brisbane,0,0,5,1,0
9525,52,1,Auckland,0,0,2,1,0
9526,19,1,Auckland,0,0,8,1,1
9527,37,0,Sydney,1,0,1,0,0
9528,42,1,Melbourne,1,0,3,1,0
9529,48,0,Brisbane,1,0,4,0,1
9530,67,0,Melbourne,1,1,0,1,1
9531,29,0,Perth,0,1,0,1,1
9532,46,1,Perth,1,0,3,1,1
9533,40,1,Brisbane,1,0,4,0,0
9534,62,0,Auckland,1,1,8,0,1
9535,45,1,Sydney,0,1,4,1,1
9536,33,0,Auckland,1,1,3,0,1
9537,23,0,Melbourne,0,0,2,0,0
9538,43,0,Auckland,1,1,1,0,0
9539,68,1,Brisbane,1,0,9,1,1
9540,65,1,Auckland,0,1,8,0,0
9541,53,1,Perth,1,1,1,0,0
9542,18,0,Brisbane,0,0,1,0,1
9543,17,0,Brisbane,1,1,7,1,0
9544,43,1,Brisbane,0,1,1,0,1
9545,66,1,Auckland,0,0,8,1,0
9546,25,0,Perth,1,0,9,0,1
9547,47,0,Auckland,1,1,0,0,0
9548,52,0,Melbourne,1,1,0,0,0
9549,25,0,Sydney,0,1,3,0,1
9550,41,1,Sydney,0,1,3,0,0
9551,47,1,Sydney,0,1,8,1,0
9552,35,0,Melbourne,0,0,3,1,1
9553,53,0,Melbourne,1,1,6,0,0
9554,45,1,Melbourne,0,1,5,0,1
9555,52,0,Perth,1,0,4,1,0
9556,60,0,Brisbane,0,1,7,0,1
9557,16,1,Melbourne,1,0,3,1,0
9558,41,1,Sydney,0,0,7,0,0
9559,50,1,Sydney,0,0,2,0,0
9560,25,0,Auckland,1,0,8,1,0
9561,61,0,Brisbane,1,0,1,1,0
9562,32,1,Melbourne,1,0,0,1,1
9563,15,1,Brisbane,0,1,4,1,0
9564,49,0,Melbourne,0,0,1,1,1
9565,49,0,Sydney,1,1,3,0,1
9566,45,0,Brisbane,1,1,8,1,1
9567,42,1,Brisbane,1,0,1,1,1
9568,53,1,Melbourne,1,0,1,0,0
9569,15,0,Melbourne,0,1,5,1,1
9570,39,1,Brisbane,0,1,4,0,0
9571,57,1,Melbourne,1,1,8,0,0
9572,52,1,Brisbane,1,1,9,1,0
9573,34,0,Auckland,1,0,8,0,1
9574,17,0,Brisbane,0,0,1,1,1
9575,65,1,Perth,1,1,6,1,1
9576,16,0,Brisbane,0,0,5,0,0
9577,32,1,Auckland,1,1,4,0,1
9578,58,1,Auckland,1,1,6,0,1
9579,24,0,Sydney,0,1,5,1,1
9580,19,1,Sydney,1,0,7,0,0
9581,23,1,Perth,1,1,3,1,0
9582,16,1,Melbourne,0,0,7,0,0
9583,48,1,Melbourne,0,1,8,0,0
9584,52,1,Auckland,1,1,9,0,0
9585,45,1,Auckland,1,0,0,1,1
9586,24,0,Sydney,0,1,2,0,0
9587,64,1,Auckland,0,1,3,0,1
9588,26,0,Brisbane,0,1,5,1,0
9589,50,0,Brisbane,1,1,7,0,1
9590,68,0,Perth,1,0,7,0,1
9591,35,0,Brisbane,1,0,9,1,1
9592,63,0,Perth,0,0,5,1,0
9593,61,1,Sydney,1,0,1,0,1
9594,20,1,Brisbane,0,0,5,1,0
9595,62,0,Perth,0,0,1,0,1
9596,63,1,Melbourne,1,0,0,1,1
9597,17,0,Perth,0,1,7,1,0
9598,24,1,Brisbane,0,1,0,1,1
9599,19,0,Perth,1,0,0,1,1
9600,60,0,Sydney,1,0,2,1,0
9601,40,0,Auckland,0,0,0,0,1
9602,35,1,Melbourne,0,0,5,1,0
9603,59,1,Sydney,1,1,8,0,1
9604,40,0,Melbourne,1,0,5,1,0
9605,52,0,Melbourne,1,1,7,0,0
9606,58,1,Perth,1,0,3,0,1
9607,40,1,Auckland,1,1,4,1,0
9608,22,0,Perth,0,1,4,0,1
9609,19,0,Perth,0,0,5,1,1
9610,29,0,Brisbane,0,0,8,1,1
9611,30,1,Perth,1,1,0,0,0
9612,15,0,Auckland,1,1,8,1,0
9613,30,1,Sydney,1,1,5,0,0
9614,51,1,Perth,0,0,9,0,0
9615,17,0,Auckland,0,1,7,0,1
9616,66,1,Perth,1,0,2,0,1
9617,61,0,Melbourne,0,1,8,1,1
9618,45,0,Perth,0,1,8,1,1
9619,27,1,Brisbane,1,0,6,1,1
9620,30,0,Melbourne,1,1,1,1,0
9621,69,1,Auckland,0,1,6,0,0
9622,57,1,Perth,0,0,4,0,1
9623,35,0,Melbourne,0,0,5,0,0
9624,16,1,Melbourne,1,1,8,1,1
9625,68,1,Sydney,1,1,2,0,0
9626,41,0,Melbourne,1,0,2,1,1
9627,52,1,Auckland,1,0,2,0,1
9628,40,0,Perth,0,1,8,1,1
9629,52,0,Melbourne,1,0,2,0,0
9630,60,1,Auckland,1,0,5,1,1
9631,39,1,Sydney,0,1,3,0,0
9632,25,0,Perth,1,0,9,1,1
9633,22,1,Brisbane,1,1,4,0,0
9634,22,0,Melbourne,0,1,3,1,1
9635,47,1,Melbourne,1,0,2,0,1
9636,67,0,Sydney,1,0,6,1,1
9637,21,0,Auckland,1,1,9,1,0
9638,52,1,Sydney,1,0,7,1,1
9639,35,1,Auckland,1,1,0,1,1
9640,22,1,Perth,1,1,4,1,0
9641,65,0,Melbourne,1,0,9,1,0
9642,68,0,Brisbane,1,0,6,1,0
9643,35,1,Sydney,1,0,1,1,0
9644,34,1,Brisbane,1,0,5,1,0
9645,22,0,Brisbane,0,1,2,1,1
9646,60,1,Melbourne,1,1,0,0,0
